Lead_Origin,Lead_Source,Do_Not_Email,Converted,TotalVisits,Total_Time_Spent_on_Website,Page_Views_Per_Visit,Specialization,What_is_your_current_occupation,Tags,City,A_free_copy_of_Mastering_The_Interview,Last_Notable_Activity
Landing_Page_Submission,Organic_Search,No,0,6,135,6,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,9,307,1.8,E_Business,Unemployed,Not_Specified,Mumbai,Yes,Modified
Landing_Page_Submission,Organic_Search,No,0,12,28,6,International_Business,Unemployed,Interested_in_other_courses,Other_Cities,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,5,306,5,Not_Specified,Unemployed,Not_Specified,Other_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,No,1,7,116,7,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,1054,2,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,Email_Opened
API,Organic_Search,No,1,3,195,3,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,3,732,3,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Email_Opened
API,Olark_Chat,No,0,7,1130,2.33,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,Modified
API,Organic_Search,No,0,13,594,4.33,Not_Specified,Unemployed,Ringing,Mumbai,No,Modified
API,Organic_Search,No,0,5,1117,5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Referral_Sites,No,0,14,354,14,Not_Specified,Unemployed,Ringing,Mumbai,No,Modified
API,Google,No,0,3,217,3,Not_Specified,Unemployed,Ringing,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Direct_Traffic,No,1,5,1837,2.5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Email_Opened
Landing_Page_Submission,Google,No,0,1,302,1,Management_Specializations,Unemployed,Interested_in_other_courses,Thane_and_Outskirts,No,Modified
Landing_Page_Submission,Google,No,0,6,32,6,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,1,1226,1,Management_Specializations,Unemployed,Other_Tags,Tier_II_Cities,Yes,Modified
Landing_Page_Submission,Google,No,0,4,144,4,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,No,Email_Opened
API,Organic_Search,No,1,2,631,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,1,1,891,1,Management_Specializations,Student,Lost_to_EINS,Other_Cities of Maharashtra,Yes,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Google,No,0,3,235,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,2,453,2,Services_Excellence,Unemployed,Not_Specified,Mumbai,No,Modified
API,Referral_Sites,No,0,3,60,1.5,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Page_Visited_on_Website
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Closed_by_Horizzon,Mumbai,No,Modified
API,Organic_Search,No,0,9,96,4.5,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Referral_Sites,No,1,11,825,11,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
API,Direct_Traffic,No,0,11,10,5.5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
API,Organic_Search,No,1,3,1154,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Banking_Investment_And_Insurance,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Landing_Page_Submission,Referral_Sites,No,1,6,104,3,Management_Specializations,Unemployed,Not_Specified,Other_Metro_Cities,Yes,Email_Opened
API,Google,No,0,3,331,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,5,294,2.5,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Email_Opened
API,Organic_Search,No,0,5,345,5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Google,No,0,2,172,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,4,228,4,Banking_Investment_And_Insurance,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,0,5,26,5,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Referral_Sites,No,0,4,436,4,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Link_Clicked
Landing_Page_Submission,Google,No,0,5,1008,5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Referral_Sites,No,0,17,71,3.4,Not_Specified,Unemployed,Ringing,Other_Cities of Maharashtra,No,Modified
Landing_Page_Submission,Google,No,0,8,43,8,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,4,294,4,E_Business,Unemployed,Interested_in_other_courses,Mumbai,No,Email_Opened
API,Organic_Search,No,0,2,1528,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Referral_Sites,No,0,1,213,1,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,1,4,31,1.33,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Other_Cities,Yes,Email_Opened
API,Google,No,0,3,389,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Google,No,0,4,97,4,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,13,194,13,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,2,526,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
API,Google,No,0,10,11,10,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Organic_Search,No,0,5,297,2.5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Link_Clicked
Landing_Page_Submission,Direct_Traffic,No,0,4,174,4,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,0,4,12,4,Banking_Investment_And_Insurance,Unemployed,Ringing,Other_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,1,5,254,1.25,Management_Specializations,Unemployed,Lost_to_EINS,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,4,595,4,Banking_Investment_And_Insurance,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Modified
API,Referral_Sites,No,0,7,250,2.33,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,11,1189,11,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,5,73,5,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,3,491,3,E_Business,Working_Professional,Interested_in_other_courses,Mumbai,Yes,Modified
API,Google,Yes,1,7,1281,1.75,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Other_Notable_activity
API,Organic_Search,No,1,3,117,3,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
API,Google,No,0,5,1493,1.67,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,1,5,263,2.5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
API,Google,No,0,7,207,3.5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,4,67,4,Banking_Investment_And_Insurance,Unemployed,Ringing,Mumbai,No,Modified
API,Referral_Sites,No,0,6,866,3,Not_Specified,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,0,6,419,6,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Modified
API,Organic_Search,No,0,11,188,5.5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Link_Clicked
API,Google,No,0,2,362,2,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,3,199,3,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Modified
API,Google,No,1,10,556,5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
API,Referral_Sites,No,1,5,1536,5,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Email_Opened
API,Google,No,1,4,1088,4,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,Modified
Landing_Page_Submission,Referral_Sites,No,1,6,863,6,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,0,4,1410,4,Management_Specializations,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Organic_Search,Yes,0,8,76,8,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,6,209,3,Management_Specializations,Unemployed,Ringing,Other_Cities of Maharashtra,Yes,Modified
Landing_Page_Submission,Google,No,0,5,58,5,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
API,Google,No,0,6,90,2,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Organic_Search,No,1,7,950,2.33,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Management_Specializations,Unemployed,Interested_in_other_courses,Other_Cities,No,Modified
Landing_Page_Submission,Google,No,0,8,149,2,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Olark_Chat_Conversation
Landing_Page_Submission,Direct_Traffic,No,0,4,3,4,International_Business,Unemployed,Other_Tags,Other_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,1,7,901,7,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Referral_Sites,No,0,6,110,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Link_Clicked
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Lead_Add_Form,Reference,No,1,0,0,0,Banking_Investment_And_Insurance,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
API,Google,No,0,3,445,3,Not_Specified,Unemployed,Ringing,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,7,1939,2.33,Media_and_Advertising,Unemployed,Busy,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
API,Google,No,0,3,199,1.5,Banking_Investment_And_Insurance,Unemployed,Other_Tags,Thane_and_Outskirts,No,Modified
API,Direct_Traffic,No,0,1,633,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Google,No,0,4,457,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Referral_Sites,No,0,4,86,4,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,7,57,2.33,Business_Administration,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Ringing,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,1,21,1113,2.63,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Email_Opened
API,Referral_Sites,No,0,4,237,4,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,2,43,2,Management_Specializations,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
Lead_Add_Form,Google,No,1,0,0,0,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Organic_Search,No,0,2,1366,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Unemployed,Closed_by_Horizzon,Mumbai,No,Email_Link_Clicked
API,Organic_Search,No,0,3,124,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Google,No,0,2,135,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Referral_Sites,No,1,5,1216,2.5,International_Business,Working_Professional,Will_revert_after_reading_the_email,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,3,35,3,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,1,0,0,0,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,No,Other_Notable_activity
Landing_Page_Submission,Google,No,0,4,157,4,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Referral_Sites,No,0,3,170,1.5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Organic_Search,No,0,4,71,4,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,0,5,811,5,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
API,Referral_Sites,No,0,10,278,5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Referral_Sites,No,0,5,809,5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Google,No,1,4,1226,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,5,1469,2.5,Rural_and_Agribusiness,Unemployed,Not_Specified,Mumbai,No,Email_Link_Clicked
API,Referral_Sites,No,0,5,253,1.67,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Management_Specializations,Unemployed,Closed_by_Horizzon,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,1,4,1378,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
API,Referral_Sites,No,0,10,66,10,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,4,372,4,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Modified
API,Organic_Search,No,1,3,1636,1.5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
API,Google,No,0,2,376,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,1,1,214,1,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,Yes,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,0,8,93,8,E_COMMERCE,Unemployed,Not_Specified,Other_Cities,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,3,365,3,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,1,6,274,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
API,Referral_Sites,No,0,4,179,4,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,15,753,15,Banking_Investment_And_Insurance,Unemployed,Ringing,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,3,1346,3,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,Yes,Email_Opened
API,Google,No,0,7,277,3.5,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Google,No,0,2,90,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,9,1289,2.25,Management_Specializations,Working_Professional,Closed_by_Horizzon,Mumbai,Yes,Email_Opened
API,Referral_Sites,No,0,8,246,2.67,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,11,116,3.67,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,No,Page_Visited_on_Website
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,1,5,472,5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Other_Notable_activity
API,Google,No,0,2,395,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Other_Notable_activity
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,1,4,1354,4,Business_Administration,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Other_Notable_activity
Landing_Page_Submission,Organic_Search,No,1,5,1102,5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
API,Google,No,0,2,1268,2,Not_Specified,Unemployed,Ringing,Mumbai,No,Email_Opened
API,Organic_Search,No,1,5,1354,2.5,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
API,Referral_Sites,No,1,3,1561,1.5,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,10,1128,1.43,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Email_Opened
